service_date,line,estimated_boardings,ObjectId
2022/02/15 05:00:00+00,Fairmount,1648,5914
2022/02/16 05:00:00+00,Providence/Stoughton,10660,5915
2022/02/16 05:00:00+00,Newburyport/Rockport,7369,5916
2022/02/16 05:00:00+00,Framingham/Worcester,4658,5917
2022/02/16 05:00:00+00,Franklin/Foxboro,3746,5918
2022/02/16 05:00:00+00,Middleborough/Lakeville,2891,5919
2022/02/16 05:00:00+00,Lowell,2944,5920
2022/02/16 05:00:00+00,Haverhill,2742,5921
2022/02/16 05:00:00+00,Kingston,2407,5922
2022/02/16 05:00:00+00,Needham,2880,5923
2022/02/16 05:00:00+00,Fitchburg,3316,5924
2022/02/16 05:00:00+00,Greenbush,1399,5925
2022/02/16 05:00:00+00,Fairmount,1673,5926
2022/02/17 05:00:00+00,Providence/Stoughton,10921,5927
2022/02/17 05:00:00+00,Newburyport/Rockport,6548,5928
2022/02/17 05:00:00+00,Framingham/Worcester,5041,5929
2022/02/17 05:00:00+00,Franklin/Foxboro,4075,5930
2022/02/17 05:00:00+00,Middleborough/Lakeville,3072,5931
2022/02/17 05:00:00+00,Lowell,4131,5932
2022/02/17 05:00:00+00,Haverhill,2442,5933
2022/02/07 05:00:00+00,Fairmount,1515,5934
2022/02/08 05:00:00+00,Providence/Stoughton,9623,5935
2022/02/08 05:00:00+00,Newburyport/Rockport,6652,5936
2022/02/08 05:00:00+00,Framingham/Worcester,4185,5937
2022/02/08 05:00:00+00,Franklin/Foxboro,4139,5938
2022/02/08 05:00:00+00,Middleborough/Lakeville,2836,5939
2022/02/08 05:00:00+00,Lowell,4021,5940
2022/02/08 05:00:00+00,Haverhill,2351,5941
2022/02/08 05:00:00+00,Kingston,2696,5942
2022/02/08 05:00:00+00,Needham,2575,5943
2022/02/08 05:00:00+00,Fitchburg,3227,5944
2022/02/08 05:00:00+00,Greenbush,1418,5945
2022/02/08 05:00:00+00,Fairmount,1588,5946
2022/02/09 05:00:00+00,Providence/Stoughton,9381,5947
2022/02/09 05:00:00+00,Newburyport/Rockport,6186,5948
2022/02/09 05:00:00+00,Framingham/Worcester,3226,5949
2022/02/20 05:00:00+00,Lowell,586,5950
2022/02/20 05:00:00+00,Haverhill,844,5951
2022/02/20 05:00:00+00,Kingston,264,5952
2022/02/20 05:00:00+00,Needham,213,5953
2022/01/26 05:00:00+00,Franklin/Foxboro,3557,5954
2022/02/20 05:00:00+00,Fitchburg,752,5955
2022/02/12 05:00:00+00,Providence/Stoughton,3629,5956
2022/01/26 05:00:00+00,Middleborough/Lakeville,2515,5957
2022/02/20 05:00:00+00,Greenbush,128,5958
2022/02/12 05:00:00+00,Newburyport/Rockport,3607,5959
2022/01/26 05:00:00+00,Lowell,3055,5960
2022/02/20 05:00:00+00,Fairmount,264,5961
2022/02/12 05:00:00+00,Framingham/Worcester,2005,5962
2022/01/26 05:00:00+00,Haverhill,1679,5963
2022/02/21 05:00:00+00,Providence/Stoughton,4397,5964
2022/02/12 05:00:00+00,Franklin/Foxboro,820,5965
2022/01/26 05:00:00+00,Kingston,1573,5966
2022/02/21 05:00:00+00,Newburyport/Rockport,3904,5967
2022/02/12 05:00:00+00,Middleborough/Lakeville,1017,5968
2022/01/26 05:00:00+00,Needham,1862,5969
2022/02/21 05:00:00+00,Framingham/Worcester,2672,5970
2022/02/12 05:00:00+00,Lowell,1433,5971
2022/01/26 05:00:00+00,Fitchburg,2735,5972
2022/02/21 05:00:00+00,Franklin/Foxboro,898,5973
2022/02/12 05:00:00+00,Haverhill,851,5974
2022/01/26 05:00:00+00,Greenbush,1529,5975
2022/02/21 05:00:00+00,Middleborough/Lakeville,880,5976
2022/02/12 05:00:00+00,Kingston,643,5977
2022/01/26 05:00:00+00,Fairmount,1403,5978
2022/02/21 05:00:00+00,Lowell,924,5979
2022/02/12 05:00:00+00,Needham,267,5980
2022/01/27 05:00:00+00,Providence/Stoughton,8908,5981
2022/02/21 05:00:00+00,Haverhill,1240,5982
2022/02/12 05:00:00+00,Fitchburg,1109,5983
2022/01/27 05:00:00+00,Newburyport/Rockport,6957,5984
2022/02/21 05:00:00+00,Kingston,429,5985
2022/02/12 05:00:00+00,Greenbush,459,5986
2022/01/27 05:00:00+00,Framingham/Worcester,4817,5987
2022/02/21 05:00:00+00,Needham,396,5988
2022/02/12 05:00:00+00,Fairmount,218,5989
2022/01/27 05:00:00+00,Franklin/Foxboro,4013,5990
2022/02/13 05:00:00+00,Providence/Stoughton,3379,5991
2022/01/27 05:00:00+00,Middleborough/Lakeville,2595,5992
2022/02/13 05:00:00+00,Newburyport/Rockport,1479,5993
2022/01/27 05:00:00+00,Lowell,3229,5994
2022/02/13 05:00:00+00,Framingham/Worcester,1446,5995
2022/01/27 05:00:00+00,Haverhill,1564,5996
2022/02/13 05:00:00+00,Franklin/Foxboro,619,5997
2022/01/27 05:00:00+00,Kingston,1690,5998
2022/02/13 05:00:00+00,Middleborough/Lakeville,930,5999
2022/01/27 05:00:00+00,Needham,2112,6000
2022/03/10 05:00:00+00,Lowell,4304,6001
2022/03/10 05:00:00+00,Haverhill,3471,6002
2022/03/10 05:00:00+00,Kingston,2859,6003
2022/03/10 05:00:00+00,Needham,3562,6004
2022/03/10 05:00:00+00,Fitchburg,3498,6005
2022/03/10 05:00:00+00,Greenbush,1847,6006
2022/03/10 05:00:00+00,Fairmount,1747,6007
2022/03/11 05:00:00+00,Providence/Stoughton,11679,6008
2022/03/11 05:00:00+00,Newburyport/Rockport,7356,6009
2022/03/11 05:00:00+00,Framingham/Worcester,5849,6010
2022/03/11 05:00:00+00,Franklin/Foxboro,4787,6011
2022/03/11 05:00:00+00,Middleborough/Lakeville,3848,6012
2022/03/11 05:00:00+00,Lowell,4850,6013
2022/03/11 05:00:00+00,Haverhill,3497,6014
2022/03/11 05:00:00+00,Kingston,2304,6015
2022/03/11 05:00:00+00,Needham,2898,6016
2022/03/11 05:00:00+00,Fitchburg,3599,6017
2022/03/11 05:00:00+00,Greenbush,1551,6018
2022/03/11 05:00:00+00,Fairmount,1647,6019
2022/03/12 05:00:00+00,Providence/Stoughton,4485,6020
2022/03/12 05:00:00+00,Newburyport/Rockport,3552,6021
2022/03/12 05:00:00+00,Framingham/Worcester,2477,6022
2022/03/12 05:00:00+00,Franklin/Foxboro,1244,6023
2022/03/12 05:00:00+00,Middleborough/Lakeville,839,6024
2022/03/12 05:00:00+00,Lowell,844,6025
2022/03/12 05:00:00+00,Haverhill,1043,6026
2022/03/12 05:00:00+00,Kingston,453,6027
2022/03/12 05:00:00+00,Needham,459,6028
2022/03/12 05:00:00+00,Fitchburg,1148,6029
2022/03/12 05:00:00+00,Greenbush,492,6030
2022/03/12 05:00:00+00,Fairmount,384,6031
2022/03/13 05:00:00+00,Providence/Stoughton,3657,6032
2022/03/13 05:00:00+00,Newburyport/Rockport,2310,6033
2022/03/13 05:00:00+00,Framingham/Worcester,2191,6034
2022/03/13 05:00:00+00,Franklin/Foxboro,917,6035
2022/03/13 05:00:00+00,Middleborough/Lakeville,879,6036
2022/03/13 05:00:00+00,Lowell,866,6037
2022/03/13 05:00:00+00,Haverhill,1298,6038
2022/03/13 05:00:00+00,Kingston,464,6039
2022/03/13 05:00:00+00,Needham,338,6040
2022/03/13 05:00:00+00,Fitchburg,1030,6041
2022/03/13 05:00:00+00,Greenbush,415,6042
2022/03/13 05:00:00+00,Fairmount,466,6043
2022/03/14 04:00:00+00,Providence/Stoughton,12767,6044
2022/03/14 04:00:00+00,Newburyport/Rockport,7537,6045
2022/03/14 04:00:00+00,Framingham/Worcester,6532,6046
2022/03/14 04:00:00+00,Franklin/Foxboro,4362,6047
2022/03/14 04:00:00+00,Middleborough/Lakeville,3853,6048
2022/03/14 04:00:00+00,Lowell,4267,6049
2022/03/14 04:00:00+00,Haverhill,3026,6050
2022/03/02 05:00:00+00,Newburyport/Rockport,6610,6051
2022/03/27 04:00:00+00,Newburyport/Rockport,3494,6052
2022/03/22 04:00:00+00,Fairmount,2012,6053
2022/03/06 05:00:00+00,Franklin/Foxboro,750,6054
2022/03/14 04:00:00+00,Kingston,2710,6055
2022/02/25 05:00:00+00,Fairmount,922,6056
2022/03/18 04:00:00+00,Fitchburg,3624,6057
2022/03/06 05:00:00+00,Middleborough/Lakeville,855,6058
2022/03/06 05:00:00+00,Lowell,1059,6059
2022/03/06 05:00:00+00,Haverhill,914,6060
2022/03/06 05:00:00+00,Kingston,490,6061
2022/03/06 05:00:00+00,Needham,328,6062
2022/03/06 05:00:00+00,Fitchburg,917,6063
2022/03/06 05:00:00+00,Greenbush,419,6064
2022/03/06 05:00:00+00,Fairmount,417,6065
2022/03/07 05:00:00+00,Providence/Stoughton,12457,6066
2022/03/07 05:00:00+00,Newburyport/Rockport,7101,6067
2022/03/07 05:00:00+00,Framingham/Worcester,5405,6068
2022/03/07 05:00:00+00,Franklin/Foxboro,5177,6069
2022/03/07 05:00:00+00,Middleborough/Lakeville,3826,6070
2022/03/07 05:00:00+00,Lowell,4266,6071
2022/03/07 05:00:00+00,Haverhill,2966,6072
2022/03/07 05:00:00+00,Kingston,2368,6073
2022/03/07 05:00:00+00,Needham,3061,6074
2022/03/07 05:00:00+00,Fitchburg,3728,6075
2022/03/07 05:00:00+00,Greenbush,1706,6076
2022/03/07 05:00:00+00,Fairmount,1766,6077
2022/03/08 05:00:00+00,Providence/Stoughton,13487,6078
2022/03/08 05:00:00+00,Newburyport/Rockport,7090,6079
2022/03/08 05:00:00+00,Framingham/Worcester,6215,6080
2022/03/08 05:00:00+00,Franklin/Foxboro,5073,6081
2022/03/18 04:00:00+00,Greenbush,1947,6082
2022/03/08 05:00:00+00,Middleborough/Lakeville,3565,6083
2022/03/23 04:00:00+00,Providence/Stoughton,13074,6084
2022/03/18 04:00:00+00,Fairmount,1895,6085
2022/02/26 05:00:00+00,Providence/Stoughton,4311,6086
2022/03/08 05:00:00+00,Lowell,4104,6087
2022/03/14 04:00:00+00,Needham,3221,6088
2022/03/23 04:00:00+00,Newburyport/Rockport,8545,6089
2022/03/19 04:00:00+00,Providence/Stoughton,4638,6090
2022/03/27 04:00:00+00,Framingham/Worcester,3478,6091
2022/03/02 05:00:00+00,Framingham/Worcester,4533,6092
2022/02/26 05:00:00+00,Newburyport/Rockport,3922,6093
2022/03/08 05:00:00+00,Haverhill,2968,6094
2022/03/14 04:00:00+00,Fitchburg,3914,6095
2022/03/23 04:00:00+00,Framingham/Worcester,7892,6096
2022/03/19 04:00:00+00,Newburyport/Rockport,4917,6097
2022/03/27 04:00:00+00,Franklin/Foxboro,2628,6098
2022/03/02 05:00:00+00,Franklin/Foxboro,4652,6099
2022/02/26 05:00:00+00,Framingham/Worcester,2484,6100
2022/03/08 05:00:00+00,Kingston,2951,6101
2022/03/14 04:00:00+00,Greenbush,1618,6102
2022/03/23 04:00:00+00,Franklin/Foxboro,5697,6103
2022/03/19 04:00:00+00,Framingham/Worcester,3080,6104
2022/03/27 04:00:00+00,Middleborough/Lakeville,735,6105
2022/03/02 05:00:00+00,Middleborough/Lakeville,3383,6106
2022/02/26 05:00:00+00,Franklin/Foxboro,921,6107
2022/03/08 05:00:00+00,Needham,3320,6108
2022/03/14 04:00:00+00,Fairmount,1686,6109
2022/03/23 04:00:00+00,Middleborough/Lakeville,4267,6110
2022/03/19 04:00:00+00,Franklin/Foxboro,1034,6111
2022/03/27 04:00:00+00,Lowell,786,6112
2022/03/02 05:00:00+00,Lowell,3501,6113
2022/02/26 05:00:00+00,Middleborough/Lakeville,879,6114
2022/03/08 05:00:00+00,Fitchburg,3803,6115
2022/03/15 04:00:00+00,Providence/Stoughton,13401,6116
2022/03/23 04:00:00+00,Lowell,5239,6117
2022/03/23 04:00:00+00,Haverhill,4078,6118
2022/03/23 04:00:00+00,Kingston,4091,6119
2022/03/23 04:00:00+00,Needham,3392,6120
2022/03/23 04:00:00+00,Fitchburg,4499,6121
2022/03/23 04:00:00+00,Greenbush,1914,6122
2022/03/23 04:00:00+00,Fairmount,1941,6123
2022/03/24 04:00:00+00,Providence/Stoughton,13524,6124
2022/03/24 04:00:00+00,Newburyport/Rockport,8399,6125
2022/03/24 04:00:00+00,Framingham/Worcester,6953,6126
2022/03/24 04:00:00+00,Franklin/Foxboro,5537,6127
2022/03/24 04:00:00+00,Middleborough/Lakeville,4242,6128
2022/03/24 04:00:00+00,Lowell,4972,6129
2022/03/24 04:00:00+00,Haverhill,3574,6130
2022/03/24 04:00:00+00,Kingston,3800,6131
2022/03/24 04:00:00+00,Needham,3329,6132
2022/03/24 04:00:00+00,Fitchburg,4092,6133
2022/03/24 04:00:00+00,Greenbush,2095,6134
2022/03/24 04:00:00+00,Fairmount,1976,6135
2022/03/25 04:00:00+00,Providence/Stoughton,12308,6136
2022/03/25 04:00:00+00,Newburyport/Rockport,7147,6137
2022/03/25 04:00:00+00,Framingham/Worcester,7288,6138
2022/03/25 04:00:00+00,Franklin/Foxboro,4996,6139
2022/03/25 04:00:00+00,Middleborough/Lakeville,4279,6140
2022/03/25 04:00:00+00,Lowell,5163,6141
2022/03/25 04:00:00+00,Haverhill,2991,6142
2022/03/25 04:00:00+00,Kingston,3467,6143
2022/03/25 04:00:00+00,Needham,3030,6144
2022/03/25 04:00:00+00,Fitchburg,3440,6145
2022/03/25 04:00:00+00,Greenbush,1621,6146
2022/03/25 04:00:00+00,Fairmount,1704,6147
2022/03/26 04:00:00+00,Providence/Stoughton,5098,6148
2022/03/26 04:00:00+00,Newburyport/Rockport,4382,6149
2022/03/26 04:00:00+00,Framingham/Worcester,3003,6150
2022/03/26 04:00:00+00,Franklin/Foxboro,1138,6151
2022/03/26 04:00:00+00,Middleborough/Lakeville,1116,6152
2022/03/26 04:00:00+00,Lowell,913,6153
2022/03/26 04:00:00+00,Haverhill,955,6154
2022/03/26 04:00:00+00,Kingston,581,6155
2022/03/26 04:00:00+00,Needham,315,6156
2022/03/26 04:00:00+00,Fitchburg,1692,6157
2022/03/26 04:00:00+00,Greenbush,570,6158
2022/03/26 04:00:00+00,Fairmount,310,6159
2022/03/27 04:00:00+00,Providence/Stoughton,4703,6160
2022/03/27 04:00:00+00,Haverhill,910,6161
2022/03/27 04:00:00+00,Kingston,525,6162
2022/03/27 04:00:00+00,Needham,386,6163
2022/03/27 04:00:00+00,Fitchburg,2894,6164
2022/03/27 04:00:00+00,Greenbush,419,6165
2022/03/27 04:00:00+00,Fairmount,460,6166
2022/03/28 04:00:00+00,Providence/Stoughton,12910,6167
2022/03/28 04:00:00+00,Newburyport/Rockport,7460,6168
2022/03/28 04:00:00+00,Framingham/Worcester,7516,6169
2022/03/28 04:00:00+00,Franklin/Foxboro,5498,6170
2022/03/28 04:00:00+00,Middleborough/Lakeville,3713,6171
2022/03/28 04:00:00+00,Lowell,4849,6172
2022/03/28 04:00:00+00,Haverhill,3368,6173
2022/03/28 04:00:00+00,Kingston,3622,6174
2022/03/28 04:00:00+00,Needham,3434,6175
2022/03/28 04:00:00+00,Fitchburg,3600,6176
2022/03/28 04:00:00+00,Greenbush,1581,6177
2022/03/28 04:00:00+00,Fairmount,1884,6178
2022/03/29 04:00:00+00,Providence/Stoughton,14492,6179
2022/03/29 04:00:00+00,Newburyport/Rockport,8459,6180
2022/03/29 04:00:00+00,Framingham/Worcester,7507,6181
2022/03/29 04:00:00+00,Franklin/Foxboro,5800,6182
2022/03/29 04:00:00+00,Middleborough/Lakeville,3803,6183
2022/03/29 04:00:00+00,Lowell,5870,6184
2022/03/29 04:00:00+00,Haverhill,3357,6185
2022/03/29 04:00:00+00,Kingston,3888,6186
2022/03/29 04:00:00+00,Needham,3838,6187
2022/03/29 04:00:00+00,Fitchburg,3992,6188
2022/03/29 04:00:00+00,Greenbush,1757,6189
2022/03/29 04:00:00+00,Fairmount,2000,6190
2022/03/30 04:00:00+00,Providence/Stoughton,13238,6191
2022/03/30 04:00:00+00,Newburyport/Rockport,8470,6192
2022/03/30 04:00:00+00,Framingham/Worcester,7640,6193
2022/03/30 04:00:00+00,Franklin/Foxboro,5770,6194
2022/03/30 04:00:00+00,Middleborough/Lakeville,4146,6195
2022/03/30 04:00:00+00,Lowell,4898,6196
2022/03/30 04:00:00+00,Haverhill,3261,6197
2022/03/30 04:00:00+00,Kingston,3749,6198
2022/03/30 04:00:00+00,Needham,3875,6199
2022/03/30 04:00:00+00,Fitchburg,4408,6200
2022/03/30 04:00:00+00,Greenbush,1879,6201
2022/03/30 04:00:00+00,Fairmount,1910,6202
2022/03/31 04:00:00+00,Providence/Stoughton,14280,6203
2022/03/31 04:00:00+00,Newburyport/Rockport,8565,6204
2022/03/31 04:00:00+00,Framingham/Worcester,7398,6205
2022/03/15 04:00:00+00,Newburyport/Rockport,7330,6206
2022/03/15 04:00:00+00,Framingham/Worcester,7287,6207
2022/03/15 04:00:00+00,Franklin/Foxboro,4718,6208
2022/03/15 04:00:00+00,Middleborough/Lakeville,4066,6209
2022/03/15 04:00:00+00,Lowell,4627,6210
2022/03/15 04:00:00+00,Haverhill,3386,6211
2022/03/15 04:00:00+00,Kingston,2850,6212
2022/03/15 04:00:00+00,Needham,3105,6213
2022/03/15 04:00:00+00,Fitchburg,4210,6214
2022/03/15 04:00:00+00,Greenbush,2071,6215
2022/03/15 04:00:00+00,Fairmount,2009,6216
2022/03/16 04:00:00+00,Providence/Stoughton,12896,6217
2022/03/16 04:00:00+00,Newburyport/Rockport,6984,6218
2022/03/16 04:00:00+00,Framingham/Worcester,6881,6219
2022/03/16 04:00:00+00,Franklin/Foxboro,5432,6220
2022/03/16 04:00:00+00,Middleborough/Lakeville,4402,6221
2022/03/16 04:00:00+00,Lowell,4871,6222
2022/03/16 04:00:00+00,Haverhill,3728,6223
2022/03/16 04:00:00+00,Kingston,2872,6224
2022/03/16 04:00:00+00,Needham,3575,6225
2022/03/16 04:00:00+00,Fitchburg,3504,6226
2022/03/16 04:00:00+00,Greenbush,1901,6227
2022/03/16 04:00:00+00,Fairmount,1932,6228
2022/03/17 04:00:00+00,Providence/Stoughton,13409,6229
2022/03/17 04:00:00+00,Newburyport/Rockport,7756,6230
2022/03/17 04:00:00+00,Framingham/Worcester,7127,6231
2022/03/17 04:00:00+00,Franklin/Foxboro,5829,6232
2022/03/17 04:00:00+00,Middleborough/Lakeville,3748,6233
2022/03/17 04:00:00+00,Lowell,4991,6234
2022/03/17 04:00:00+00,Haverhill,3474,6235
2022/03/17 04:00:00+00,Kingston,2795,6236
2022/03/17 04:00:00+00,Needham,3602,6237
2022/03/17 04:00:00+00,Fitchburg,3891,6238
2022/03/17 04:00:00+00,Greenbush,1835,6239
2022/03/17 04:00:00+00,Fairmount,1908,6240
2022/03/08 05:00:00+00,Greenbush,1824,6241
2022/03/18 04:00:00+00,Providence/Stoughton,12462,6242
2022/03/18 04:00:00+00,Newburyport/Rockport,7276,6243
2022/03/18 04:00:00+00,Framingham/Worcester,6495,6244
2022/03/18 04:00:00+00,Franklin/Foxboro,4630,6245
2022/03/18 04:00:00+00,Middleborough/Lakeville,4368,6246
2022/03/18 04:00:00+00,Lowell,5612,6247
2022/03/18 04:00:00+00,Haverhill,3322,6248
2022/03/18 04:00:00+00,Kingston,2376,6249
2022/03/18 04:00:00+00,Needham,2951,6250
2022/03/02 05:00:00+00,Haverhill,2626,6251
2022/03/02 05:00:00+00,Kingston,2248,6252
2022/03/02 05:00:00+00,Needham,2975,6253
2022/03/02 05:00:00+00,Fitchburg,3073,6254
2022/03/02 05:00:00+00,Greenbush,1671,6255
2022/03/02 05:00:00+00,Fairmount,1696,6256
2022/03/03 05:00:00+00,Providence/Stoughton,12477,6257
2022/03/03 05:00:00+00,Newburyport/Rockport,7535,6258
2022/03/03 05:00:00+00,Framingham/Worcester,5489,6259
2022/03/03 05:00:00+00,Franklin/Foxboro,5086,6260
2022/03/03 05:00:00+00,Middleborough/Lakeville,3422,6261
2022/03/03 05:00:00+00,Lowell,4363,6262
2022/03/03 05:00:00+00,Haverhill,2946,6263
2022/03/03 05:00:00+00,Kingston,2616,6264
2022/03/03 05:00:00+00,Needham,3360,6265
2022/03/03 05:00:00+00,Fitchburg,4037,6266
2022/03/03 05:00:00+00,Greenbush,1801,6267
2022/03/03 05:00:00+00,Fairmount,1861,6268
2022/03/04 05:00:00+00,Providence/Stoughton,11172,6269
2022/03/04 05:00:00+00,Newburyport/Rockport,7517,6270
2022/03/04 05:00:00+00,Framingham/Worcester,5616,6271
2022/03/04 05:00:00+00,Franklin/Foxboro,4289,6272
2022/03/04 05:00:00+00,Middleborough/Lakeville,4118,6273
2022/03/04 05:00:00+00,Lowell,4193,6274
2022/03/04 05:00:00+00,Haverhill,3044,6275
2022/03/04 05:00:00+00,Kingston,2333,6276
2022/03/04 05:00:00+00,Needham,2526,6277
2022/03/19 04:00:00+00,Middleborough/Lakeville,1022,6278
2022/02/26 05:00:00+00,Lowell,829,6279
2022/02/26 05:00:00+00,Haverhill,1286,6280
2022/02/26 05:00:00+00,Kingston,422,6281
2022/02/26 05:00:00+00,Needham,376,6282
2022/02/26 05:00:00+00,Fitchburg,977,6283
2022/02/26 05:00:00+00,Greenbush,347,6284
2022/02/26 05:00:00+00,Fairmount,361,6285
2022/02/27 05:00:00+00,Providence/Stoughton,3334,6286
2022/03/08 05:00:00+00,Fairmount,1814,6287
2022/03/04 05:00:00+00,Fitchburg,3140,6288
2022/02/27 05:00:00+00,Newburyport/Rockport,2721,6289
2022/03/19 04:00:00+00,Lowell,1215,6290
2022/03/09 05:00:00+00,Providence/Stoughton,12337,6291
2022/03/04 05:00:00+00,Greenbush,1397,6292
2022/02/27 05:00:00+00,Framingham/Worcester,1850,6293
2022/03/19 04:00:00+00,Haverhill,1277,6294
2022/03/09 05:00:00+00,Newburyport/Rockport,6824,6295
2022/03/04 05:00:00+00,Fairmount,1562,6296
2022/02/27 05:00:00+00,Franklin/Foxboro,716,6297
2022/03/19 04:00:00+00,Kingston,420,6298
2022/03/09 05:00:00+00,Framingham/Worcester,6274,6299
2022/03/05 05:00:00+00,Providence/Stoughton,4677,6300
2022/02/27 05:00:00+00,Middleborough/Lakeville,812,6301
2022/03/19 04:00:00+00,Needham,417,6302
2022/03/09 05:00:00+00,Franklin/Foxboro,5073,6303
2022/03/05 05:00:00+00,Newburyport/Rockport,3155,6304
2022/02/27 05:00:00+00,Lowell,727,6305
2022/03/19 04:00:00+00,Fitchburg,1425,6306
2022/03/09 05:00:00+00,Middleborough/Lakeville,3497,6307
2022/03/05 05:00:00+00,Framingham/Worcester,3112,6308
2022/02/27 05:00:00+00,Haverhill,1018,6309
2022/03/19 04:00:00+00,Greenbush,397,6310
2022/03/09 05:00:00+00,Lowell,4084,6311
2022/03/05 05:00:00+00,Franklin/Foxboro,1233,6312
2022/02/27 05:00:00+00,Kingston,356,6313
2022/03/19 04:00:00+00,Fairmount,421,6314
2022/03/09 05:00:00+00,Haverhill,3133,6315
2022/03/05 05:00:00+00,Middleborough/Lakeville,894,6316
2022/02/27 05:00:00+00,Needham,425,6317
2022/03/20 04:00:00+00,Providence/Stoughton,6834,6318
2022/03/09 05:00:00+00,Kingston,2600,6319
2022/03/05 05:00:00+00,Lowell,820,6320
2022/02/27 05:00:00+00,Fitchburg,781,6321
2022/03/20 04:00:00+00,Newburyport/Rockport,3247,6322
2022/03/09 05:00:00+00,Needham,3365,6323
2022/03/05 05:00:00+00,Haverhill,1242,6324
2022/02/27 05:00:00+00,Greenbush,345,6325
2022/03/20 04:00:00+00,Framingham/Worcester,5564,6326
2022/03/09 05:00:00+00,Fitchburg,3786,6327
2022/03/05 05:00:00+00,Kingston,437,6328
2022/02/27 05:00:00+00,Fairmount,461,6329
2022/03/20 04:00:00+00,Franklin/Foxboro,3627,6330
2022/03/09 05:00:00+00,Greenbush,1932,6331
2022/03/05 05:00:00+00,Needham,435,6332
2022/02/28 05:00:00+00,Providence/Stoughton,11326,6333
2022/03/09 05:00:00+00,Fairmount,1956,6334
2022/03/20 04:00:00+00,Middleborough/Lakeville,4476,6335
2022/03/10 05:00:00+00,Providence/Stoughton,13324,6336
2022/03/20 04:00:00+00,Lowell,2357,6337
2022/02/28 05:00:00+00,Newburyport/Rockport,6117,6338
2022/03/20 04:00:00+00,Haverhill,1740,6339
2022/03/10 05:00:00+00,Newburyport/Rockport,7434,6340
2022/03/05 05:00:00+00,Fitchburg,1067,6341
2022/03/20 04:00:00+00,Kingston,900,6342
2022/03/05 05:00:00+00,Greenbush,477,6343
2022/03/10 05:00:00+00,Framingham/Worcester,6691,6344
2022/03/20 04:00:00+00,Needham,542,6345
2022/02/28 05:00:00+00,Framingham/Worcester,4935,6346
2022/03/05 05:00:00+00,Fairmount,336,6347
2022/03/10 05:00:00+00,Franklin/Foxboro,5664,6348
2022/03/20 04:00:00+00,Fitchburg,2138,6349
2022/02/28 05:00:00+00,Franklin/Foxboro,4252,6350
2022/03/06 05:00:00+00,Providence/Stoughton,4439,6351
2022/03/10 05:00:00+00,Middleborough/Lakeville,3687,6352
2022/03/20 04:00:00+00,Greenbush,529,6353
2022/02/28 05:00:00+00,Middleborough/Lakeville,3440,6354
2022/03/06 05:00:00+00,Newburyport/Rockport,2351,6355
2022/03/20 04:00:00+00,Fairmount,492,6356
2022/02/28 05:00:00+00,Lowell,3621,6357
2022/03/06 05:00:00+00,Framingham/Worcester,2644,6358
2022/03/21 04:00:00+00,Providence/Stoughton,12155,6359
2022/02/28 05:00:00+00,Haverhill,2674,6360
2022/03/21 04:00:00+00,Newburyport/Rockport,7788,6361
2022/02/28 05:00:00+00,Kingston,2658,6362
2022/03/21 04:00:00+00,Framingham/Worcester,6793,6363
2022/02/28 05:00:00+00,Needham,2885,6364
2022/03/21 04:00:00+00,Franklin/Foxboro,5425,6365
2022/02/28 05:00:00+00,Fitchburg,3414,6366
2022/03/21 04:00:00+00,Middleborough/Lakeville,4053,6367
2022/02/28 05:00:00+00,Greenbush,1484,6368
2022/03/21 04:00:00+00,Lowell,4656,6369
2022/02/28 05:00:00+00,Fairmount,1804,6370
2022/03/21 04:00:00+00,Haverhill,3924,6371
2022/03/01 05:00:00+00,Providence/Stoughton,11366,6372
2022/03/21 04:00:00+00,Kingston,2415,6373
2022/03/01 05:00:00+00,Newburyport/Rockport,6689,6374
2022/03/21 04:00:00+00,Needham,3426,6375
2022/03/01 05:00:00+00,Framingham/Worcester,4966,6376
2022/03/21 04:00:00+00,Fitchburg,4253,6377
2022/03/01 05:00:00+00,Franklin/Foxboro,4957,6378
2022/03/21 04:00:00+00,Greenbush,1642,6379
2022/03/01 05:00:00+00,Middleborough/Lakeville,3502,6380
2022/03/21 04:00:00+00,Fairmount,2113,6381
2022/03/01 05:00:00+00,Lowell,3282,6382
2022/03/22 04:00:00+00,Providence/Stoughton,13302,6383
